lemma,cefr_level,ipa,def_en,source_list
countless,C1,/ˈkaʊntləs/,Too numerous to be easily counted or quantified.,langeek_c1
coup,C1,/kuː/,Sudden illegal seizure of governmental power violently.,langeek_c1
courageous,C1,/kəˈreɪdʒəs/,Showing bravery in the face of danger or difficulty.,langeek_c1
court order,C1,/kɔːrt ˈɔːrdər/,A legally binding instruction issued by a judge.,langeek_c1
cove,C1,/koʊv/,Small curved coastal area partially enclosed by land.,langeek_c1
coward,C1,/ˈkaʊərd/,Person lacking courage or bravery in challenging situations.,langeek_c1
cowardice,C1,/ˈkaʊərdɪs/,Quality of lacking courage or bravery in dangerous situations.,langeek_c1
coworker,C1,/ˈkoʊˌwɜːrkər/,Someone working alongside others in the same job or,langeek_c1
coyote,C1,/kaɪˈoʊti/,North American wild animal resembling a small wolf.,langeek_c1
craft,C1,/kræft/,To skillfully make something by hand or with tools.,langeek_c1
crane,C1,/kreɪn/,Large machine used for lifting heavy objects vertically.,langeek_c1
crater,C1,/ˈkreɪtər/,Round top depression of a volcano or impact site.,langeek_c1
creamy,C1,/ˈkriːmi/,Having a color between yellow and white.,langeek_c1
credible,C1,/ˈkrɛdəbəl/,Able to be believed or relied upon as truthful.,langeek_c1
creep,C1,/kriːp/,To move slowly and quietly to avoid being noticed by others.,langeek_c1
crispy,C1,/ˈkrɪspi/,"Firm and dry, producing a sharp crunch when broken.",langeek_c1
critique,C1,/krɪˈtiːk/,Detailed evaluation or judgment of a work or idea.,langeek_c1
crude,C1,/kruːd/,Existing in natural raw state without processing.,langeek_c1
cruiser,C1,/ˈkruːz ər/,"Large motorboat with cabin for sleeping, used recreationally.",langeek_c1
crunchy,C1,/ˈkrʌnʧi/,Firm texture making a crisp sound when chewed or pressed.,langeek_c1
crutch,C1,/krʌtʃ/,One of sticks used to help walking or standing.,langeek_c1
crystal,C1,/ˈkrɪstl/,"Solid with atoms arranged in a highly regular , repeating pattern.",langeek_c1
cuckoo,C1,/ˈkʊkuː/,Medium -sized bird laying eggs in other birds’ nests.,langeek_c1
cuff,C1,/kʌf/,Sleeve end at wrist that can be folded or turned.,langeek_c1
cult,C1,/kʌlt/,"Group with extreme religious views, separate from established",langeek_c1
cultivate,C1,/ˈkʌltɪveɪt/,To prepare land for growing crops or plants successfully.,langeek_c1
curator,C1,/kjʊˈreɪtər/,Person responsible for managing a museum or collection.,langeek_c1
curfew,C1,/ˈkɜːrfjuː/,Regulation preventing people from being outdoors after a,langeek_c1
curl,C1,/kɜːrl/,Something resembling a spiral or coil.,langeek_c1
currant,C1,/ˈkʌrənt/,"Small, dark dried grape, usually seedless, used in baking.",langeek_c1
cursor,C1,/ˈkɜːrsər/,Movable screen indicator showing current position for user,langeek_c1
curvy,C1,/ˈkɜːrvi/,"Attractively shaped with noticeable curves, especially female.",langeek_c1
custody,C1,/ˈkʌstədi/,Legal detention while awaiting trial or judgment.,langeek_c1
cutting,C1,/ˈkʌtɪŋ/,Plant part cut for growing a new independent plant.,langeek_c1
cyberbullying,C1,/ˈsaɪbərˌbʊliɪŋ/,Using electronic communication to harass or intimidate others.,langeek_c1
cyberspace,C1,/ˈsaɪbərspe ɪs/,Non -physical environment where networked communication,langeek_c1
cylinder,C1,/ˈsɪlɪndər/,Solid or hollow shape with parallel sides and circular ends.,langeek_c1
cynical,C1,/ˈsɪnɪkəl/,"Distrustful, believing people act mainly from selfish motives.",langeek_c1
dagger,C1,/ˈdæɡər/,"Short weapon with sharp, pointed blade.",langeek_c1
dahlia,C1,/ˈdɑːliə/,"Large garden plant with colorful, ball -shaped flowers.",langeek_c1
dare,C1,/dɛər/,"To challenge someone to do something difficult, risky, or",langeek_c1
daredevil,C1,/ˈdɛərˌdɛvəl/,Reckless and willing to perform dangerous actions or stunts.,langeek_c1
data processing,C1,/ˈdeɪtə ˈprɑːsɛsɪŋ/,"Actions performed by computers to organize, analyze, and store",langeek_c1
datable,C1,/ˈdeɪtəbl/,Able to be assigned to a specific historical time.,langeek_c1
dead end,C1,/ˈdɛd ɛnd/,A situation offering no possible progress or solution.,langeek_c1
deaf,C1,/dɛf/,Partly or completely unable to hear sounds or speech.,langeek_c1
death squad,C1,/ˈdɛθ skwɒd/,Armed group illegally killing political opponents or criminals.,langeek_c1
death toll,C1,/ˈdɛθ toʊl/,"Number of people who die as result of accident, war , or disaster .",langeek_c1
debatable,C1,/dɪˈbeɪtəbl/,Subject to disagreement or discussion over its validity.,langeek_c1
decadent,C1,/ˈdɛkədənt/,Related to moral decline.,langeek_c1
decay,C1,/dɪˈkeɪ/,"To gradually deteriorate, rot, or decline in quality.",langeek_c1
deception,C1,/dɪˈsɛpʃən/,Act of deliberately causing someone to believe something false.,langeek_c1
decimal,C1,/ˈdɛsɪməl/,"Number less than one, represented using a point.",langeek_c1
decisive,C1,/dɪˈsaɪsɪv/,"Able to make clear , firm decisions quickly in challenges.",langeek_c1
declaration,C1,/ˌdɛkləˈreɪʃən/,A formal written statement recognized by law.,langeek_c1
declare,C1,/dɪˈklɛər/,To officially announce something publicly or formally.,langeek_c1
decorative,C1,/ˈdɛkərətɪv/,Intended to be attractive rather than practically useful.,langeek_c1
decorator,C1,/ˈdɛkəreɪtər/,Person designing and planning interior spaces aesthetically.,langeek_c1
dedicated,C1,/ˈdɛdɪkeɪtɪd/,Fully committed and loyal to a purpose.,langeek_c1
deduce,C1,/dɪˈdjuːs/,To determine a conclusion by logical reasoning.,langeek_c1
deem,C1,/diːm/,To consider or judge something in a particular way.,langeek_c1
deep -fry,C1,/ˌdiːpˈfra ɪ/,To cook food completely submerged in hot oil.,langeek_c1
default,C1,/dɪˈfɔːlt/,Preselected computer option automatically applied unless user,langeek_c1
defendant,C1,/dɪˈfɛndənt/,A person accused or sued in court.,langeek_c1
defensive,C1,/dɪˈfɛnsɪv/,Designed to provide protection against attack or danger .,langeek_c1
deficiency,C1,/dɪˈfɪʃənsi/,"A lack reducing quality, effectiveness, or completeness",langeek_c1
deficit,C1,/ˈdɛfɪsɪt/,Amount by which resources or money are insufficient for needs.,langeek_c1
defrost,C1,/diːˈfr ɒst/,To melt or soften frozen food by warming it.,langeek_c1
defy,C1,/dɪˈfaɪ/,To openly refuse to obey authority or rules.,langeek_c1
deli,C1,/ˈdɛli/,"Shop selling cooked meats, cheeses, and specialty prepared",langeek_c1
delicate,C1,/ˈdɛlɪkət/,"Small, attractive, and finely shaped or structured.",langeek_c1
demographic,C1,/ˌdɛməˈɡræfɪk/,"Statistical characteristics of a population, like age or gender .",langeek_c1
demolish,C1,/dɪˈmɒlɪʃ/,To completely destroy or tear down a building or structure.,langeek_c1
demonstration,C1,/ˌdɛmənˈstre ɪʃən/,Public display of support or protest via meetings or marches.,langeek_c1
den,C1,/dɛn/,The hidden living place of a wild predatory animal.,langeek_c1
denounce,C1,/dɪˈnaʊns/,To publicly condemn or express disapproval of something.,langeek_c1
dense,C1,/dɛns/,"Thick and hard to see through, often describing fog or smoke.",langeek_c1
density,C1,/ˈdɛnsɪti/,"Degree a substance is compacted, mass divided by volume.",langeek_c1
deploy,C1,/dɪˈplɔɪ/,To position troops or equipment strategically for operations.,langeek_c1
deposit,C1,/dɪˈpɒzɪt/,"Layer of material accumulated naturally, often by water .",langeek_c1
deprive,C1,/dɪˈpraɪv/,To prevent someone from having something necessary or,langeek_c1
depth,C1,/dɛpθ/,Quality giving artwork or picture three -dimensional appearance.,langeek_c1
descend,C1,/dɪˈsɛnd/,To move downward toward a lower level or position.,langeek_c1
descendant,C1,/dɪˈsɛndənt/,Someone related by blood to a person who lived earlier .,langeek_c1
desecrate,C1,/ˈdɛsəˌkreɪt/,"To treat something valuable disrespectfully, causing damage or",langeek_c1
designate,C1,/ˈdɛzɪɡneɪt/,To choose someone for a specific role or task.,langeek_c1
desirable,C1,/dɪˈzaɪrəbəl/,"Worth having, obtaining, or achieving.",langeek_c1
desolate,C1,/ˈdɛsələt/,"Feeling lonely, abandoned, or empty emotionally and socially.",langeek_c1
despise,C1,/dɪˈspaɪz/,To hate and have no respect for someone or something.,langeek_c1
destructive,C1,/dɪˈstrʌktɪv/,"Causing serious damage, harm, or complete destruction overall.",langeek_c1
detectable,C1,/dɪˈtɛktəbl/,"Able to be noticed, discovered, or recognized clearly.",langeek_c1
detention,C1,/dɪˈtɛnʃən/,Punishment where a student stays after school for misbehavior .,langeek_c1
deteriorate,C1,/dɪˈtɪriəˌreɪt/,"To decline in quality, condition, or overall state gradually.",langeek_c1
devastate,C1,/ˈdɛvəsteɪt/,To destroy something completely.,langeek_c1
devise,C1,/dɪˈvaɪz/,To invent or design something through careful planning,langeek_c1
devoted,C1,/dɪˈvoʊtɪd/,"Giving strong love, attention, loyalty, or commitment to",langeek_c1
devotion,C1,/dɪˈvoʊʃən/,"Strong love, loyalty, and support expressed toward someone.",langeek_c1
diagnose,C1,/ˌdaɪəɡˈnoʊz/,To find out the cause of a disease by examination.,langeek_c1
dialect,C1,/ˈdaɪəlɛkt/,Regional or social form of language differing slightly from,langeek_c1
diameter,C1,/daɪˈæmɪtər/,A straight line passing through the center of a circle.,langeek_c1
diarrhea,C1,/ˌdaɪəˈrɪə/,Frequent passage of loose or liquid stools.,langeek_c1
dictate,C1,/ˈdɪkteɪt/,To authoritatively tell someone what actions to take exactly.,langeek_c1
dictator,C1,/dɪkˈteɪtər/,"Ruler exercising absolute power , often gained through force.",langeek_c1
die out,C1,/daɪ aʊt/,To become extinct or cease existing entirely.,langeek_c1
differentiate,C1,/ˌdɪfəˈrɛnʃieɪt/,To recognize the differences between two or more things.,langeek_c1
digest,C1,/daɪˈdʒɛst/,To break down food and absorb nutrients efficiently.,langeek_c1
dignified,C1,/ˈdɪɡnɪfaɪd/,"Displaying calmness, seriousness, and deserving respect.",langeek_c1
dilemma,C1,/dɪˈlɛmə/,Situation requiring choice between equally important options.,langeek_c1
dime,C1,/daɪm/,Ten-cent coin of Canada or the United States currency.,langeek_c1
dimension,C1,/dɪˈmɛnʃən/,"A measure of height, length, or width of an object.",langeek_c1
diminish,C1,/dɪˈmɪnɪʃ/,"To decrease in size, degree, or importance.",langeek_c1
diner,C1,/ˈdaɪnər/,Small restaurant typically serving casual meals.,langeek_c1
dip,C1,/dɪp/,To momentarily put something into a liquid.,langeek_c1
diplomatic,C1,/ˌdɪpləˈmæt ɪk/,Relating to managing peaceful relations between countries.,langeek_c1
directory,C1,/dɪˈrɛktəri/,Area on computer containing organized files for reference.,langeek_c1
dirtbag,C1,/ˈdɜːrtˌbæ ɡ/,Hateful or detestable individual due to immoral behavior .,langeek_c1
disastrous,C1,/dɪˈzɑːstrəs/,"Extremely harmful, resulting in severe failure or loss.",langeek_c1
discard,C1,/dɪsˈkɑːrd/,To throw away or get rid of something no longer needed.,langeek_c1
discharge,C1,/dɪsˈʧɑːrdʒ/,To release someone from military or police service officially.,langeek_c1
disclose,C1,/dɪsˈklo ʊz/,To reveal information previously kept secret publicly to others.,langeek_c1
disconnect,C1,/ˌdɪskəˈnɛkt/,To break a telephone or communication connection,langeek_c1
discrimination,C1,/dɪˌskrɪmɪˈneɪʃən/,Treating people less fairly due to category or group differences.,langeek_c1
disenchanted,C1,/ˌdɪsɪnˈtʃæntɪd/,"No longer believing in the worth, value, or importance of",langeek_c1
disgusted,C1,/dɪsˈɡʌstɪd/,"Feeling intense dislike, revulsion, or strong moral disapproval.",langeek_c1
disillusioned,C1,/ˌdɪsɪˈluːʒənd/,Disappointed because reality is less worthy or ideal than,langeek_c1
displace,C1,/dɪsˈple ɪs/,To forcefully remove someone from their home or position.,langeek_c1
disposal,C1,/dɪˈspoʊzəl/,The act of getting rid of waste materials.,langeek_c1
dispose,C1,/dɪˈspoʊz/,To arrange or put someone or something in a proper order .,langeek_c1
disprove,C1,/dɪsˈpruːv/,To demonstrate that a statement or idea is incorrect.,langeek_c1
dispute,C1,/dɪˈspjuːt/,"To argue with someone about facts, ownership, or ideas.",langeek_c1
disrupt,C1,/dɪsˈrʌpt/,To interrupt or stop the normal flow of something.,langeek_c1
dissemination,C1,/dɪˌsɛmɪˈneɪʃən/,"Action of spreading information, knowledge, or ideas widely.",langeek_c1
dissertation,C1,/ˌdɪsərˈteɪʃən/,Long written research submitted for an advanced university,langeek_c1
dissolve,C1,/dɪˈzɒlv/,To become one with a liquid by mixing completely.,langeek_c1
distinctive,C1,/dɪˈstɪŋktɪv/,Possessing a quality that is noticeable and different.,langeek_c1
distinguished,C1,/dɪˈstɪŋɡwɪʃt/,"Highly successful, respected, and recognized in a field.",langeek_c1
distort,C1,/dɪˈstɔːt/,To twist facts shapes or meanings inaccurately for effect.,langeek_c1
distress,C1,/dɪˈstrɛs/,"Situation where an aircraft, ship, or person needs urgent help.",langeek_c1
distressed,C1,/dɪˈstrɛst/,"Experiencing extreme anxiety, pain, or emotional suffering",langeek_c1
disturbed,C1,/dɪˈstɜːbd/,"Emotionally upset, troubled, or agitated by an external factor .",langeek_c1
disturbing,C1,/dɪˈstɜːrbɪŋ/,"Causing strong discomfort, worry, unease, or emotional",langeek_c1
divert,C1,/daɪˈvɜːrt/,To cause someone or something to change their direction,langeek_c1
dividend,C1,/ˈdɪvɪˌdɛnd/,Number to be divided in a division operation.,langeek_c1
divine,C1,/dɪˈvaɪn/,Originating from or relating to God or a deity.,langeek_c1
divisor,C1,/dɪˈvaɪzər/,Number that divides another number in division.,langeek_c1
dizzy,C1,/ˈdɪzi/,Feeling unsteady with spinning or lightheaded sensations.,langeek_c1
dns (phr .),C1,/diː ɛn ˈɛs/,System translating domain names into numerical IP addresses,langeek_c1
do it yourself,C1,/du ɪt jɔːrˈsɛlf/,Act of making or repairing something without hiring a,langeek_c1
dock,C1,/dɒk/,Structure extending into water for boarding or disembarking,langeek_c1
doctorate,C1,/ˈdɑːktərɪt/,Highest academic degree awarded by a university.,langeek_c1
dogwood,C1,/ˈdɒgˌwʊd/,Small tree or bush with red stems and berries.,langeek_c1
domain,C1,/doʊˈmeɪn/,"Last part of website address like .com, .org, etc.",langeek_c1
dome,C1,/doʊm/,Rounded roof structure covering a building.,langeek_c1
don't -know,C1,/doʊnt no ʊ/,Person who does not provide a definitive answer to a question.,langeek_c1
donor,C1,/ˈdoʊnər/,"Someone giving money, clothes, or items to charity freely.",langeek_c1
doom,C1,/duːm/,To cause inevitable failure or destruction through,langeek_c1
double -cross,C1,/ˌdʌbəlˈkrɒs/,To betray someone who is cooperating in a joint plan or scheme.,langeek_c1
double -decker,C1,/ˌdʌblˈdɛkər/,"Vehicle with two levels stacked, providing extra seating capacity.",langeek_c1
double -edged,C1,/ˈdʌbl ɛdʒd/,Comment or action implying two distinct and opposing,langeek_c1
dove,C1,/dʌv/,"A small bird, often white, symbolizing peace.",langeek_c1
downpour,C1,/ˈdaʊnˌpɔːr/,"Brief, heavy rainfall falling intensely over a short period.",langeek_c1
downturn,C1,/ˈdaʊnˌtɜrn/,Drop in market or business activities over a period.,langeek_c1
dragonfly,C1,/ˈdræ ɡənˌflaɪ/,"Flying insect with colorful wings, often near rivers.",langeek_c1
dramatist,C1,/ˈdræm ətɪst/,"Writer who creates plays for theater , television, or radio.",langeek_c1
dramatize,C1,/ˈdræm əˌtaɪz/,To turn a story or event into a play or movie.,langeek_c1
dressage,C1,/ˈdrɛsɑːʒ/,Special horse movements performed or trained for competition.,langeek_c1
dresser,C1,/ˈdrɛsər/,Person helping actors with costumes or dressing for plays.,langeek_c1
drift,C1,/drɪft/,To move slowly through air or water naturally without control.,langeek_c1
drive -through,C1,/ˈdraɪv θruː/,Service allowing purchase without leaving one’s vehicle.,langeek_c1
